# Constructed from biom file
#OTU ID	mgm4517706.3	mgm4517705.3	mgm4517704.3	mgm4517707.3	ontology
K00606	741.0	0.0	0.0	747.0	Metabolism; Metabolism of cofactors and vitamins; 00770 Pantothenate and CoA biosynthesis [PATH:ko00770]; panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K00609	812.0	813.0	913.0	783.0	Metabolism; Amino acid metabolism; 00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]; pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K00610	539.0	0.0	0.0	525.0	Metabolism; Amino acid metabolism; 00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]; pyrI; aspartate carbamoyltransferase regulatory subunit
K00611	282.0	801.0	848.0	293.0	Metabolism; Amino acid metabolism; 00330 Arginine and proline metabolism [PATH:ko00330]; OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K00613	0.0	262.0	0.0	0.0	Metabolism; Amino acid metabolism; 00260 Glycine, serine and threonine metabolism [PATH:ko00260]; GATM; glycine amidinotransferase [EC:2.1.4.1]
K00616	160.0	401.0	438.0	0.0	Metabolism; Carbohydrate metabolism; 00030 Pentose phosphate pathway [PATH:ko00030]; E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]
K00622	1611.0	0.0	0.0	1650.0	Human Diseases; Cancers; 05204 Chemical carcinogenesis [PATH:ko05204]; nat; arylamine N-acetyltransferase [EC:2.3.1.5]
K00625	734.0	0.0	0.0	0.0	Metabolism; Carbohydrate metabolism; 00620 Pyruvate metabolism [PATH:ko00620]; E2.3.1.8, pta; phosphate acetyltransferase [EC:2.3.1.8]
K00634	657.0	710.0	0.0	0.0	Metabolism; Carbohydrate metabolism; 00650 Butanoate metabolism [PATH:ko00650]; ptb; phosphate butyryltransferase [EC:2.3.1.19]
K00639	1236.0	252.0	271.0	1167.0	Metabolism; Amino acid metabolism; 00260 Glycine, serine and threonine metabolism [PATH:ko00260]; kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K00641	772.0	0.0	0.0	745.0	Metabolism; Amino acid metabolism; 00270 Cysteine and methionine metabolism [PATH:ko00270]; E2.3.1.31, metX; homoserine O-acetyltransferase [EC:2.3.1.31]
K00643	913.0	735.0	832.0	910.0	Metabolism; Amino acid metabolism; 00260 Glycine, serine and threonine metabolism [PATH:ko00260]; E2.3.1.37, ALAS; 5-aminolevulinate synthase [EC:2.3.1.37]
K00649	0.0	356.0	415.0	0.0	Cellular Processes; Transport and catabolism; 04146 Peroxisome [PATH:ko04146]; GNPAT; glyceronephosphate O-acyltransferase [EC:2.3.1.42]
K00650	113.0	352.0	413.0	0.0	Metabolism; Lipid metabolism; 00564 Glycerophospholipid metabolism [PATH:ko00564]; LCAT; lecithin-cholesterol acyltransferase [EC:2.3.1.43]
K00651	660.0	663.0	732.0	607.0	Metabolism; Amino acid metabolism; 00270 Cysteine and methionine metabolism [PATH:ko00270]; metA; homoserine O-succinyltransferase [EC:2.3.1.46]
K00652	1413.0	0.0	0.0	0.0	Metabolism; Metabolism of cofactors and vitamins; 00780 Biotin metabolism [PATH:ko00780]; bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]
K00656	1466.0	2236.0	2463.0	1441.0	Metabolism; Carbohydrate metabolism; 00620 Pyruvate metabolism [PATH:ko00620]; E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]
K00658	1660.0	0.0	0.0	1555.0	Metabolism; Amino acid metabolism; 00310 Lysine degradation [PATH:ko00310]; DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K00668	1261.0	1686.0	1849.0	1240.0	Metabolism; Lipid metabolism; 00061 Fatty acid biosynthesis [PATH:ko00061]; FAS1; fatty acid synthase subunit beta, fungi type [EC:2.3.1.86]
K00687	82.0	0.0	0.0	89.0	Metabolism; Glycan biosynthesis and metabolism; 00550 Peptidoglycan biosynthesis [PATH:ko00550]; pbp2B, penA; penicillin-binding protein 2B [EC:2.3.2.-]
K00688	3200.0	3798.0	4298.0	3046.0	Metabolism; Carbohydrate metabolism; 00500 Starch and sucrose metabolism [PATH:ko00500]; E2.4.1.1, glgP, PYG; starch phosphorylase [EC:2.4.1.1]
K00691	337.0	42.0	52.0	280.0	Metabolism; Carbohydrate metabolism; 00500 Starch and sucrose metabolism [PATH:ko00500]; E2.4.1.8, mapA; maltose phosphorylase [EC:2.4.1.8]
K00692	1682.0	1505.0	1730.0	1659.0	Environmental Information Processing; Signal transduction; 02020 Two-component system [PATH:ko02020]; sacB; levansucrase [EC:2.4.1.10]
K00697	360.0	807.0	947.0	314.0	Metabolism; Carbohydrate metabolism; 00500 Starch and sucrose metabolism [PATH:ko00500]; otsA; trehalose 6-phosphate synthase [EC:2.4.1.15]
K00700	4165.0	4415.0	4907.0	3959.0	Metabolism; Carbohydrate metabolism; 00500 Starch and sucrose metabolism [PATH:ko00500]; glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
K00702	45.0	0.0	166.0	53.0	Metabolism; Carbohydrate metabolism; 00500 Starch and sucrose metabolism [PATH:ko00500]; E2.4.1.20; cellobiose phosphorylase [EC:2.4.1.20]
K00703	2441.0	0.0	0.0	2370.0	Metabolism; Carbohydrate metabolism; 00500 Starch and sucrose metabolism [PATH:ko00500]; E2.4.1.21, glgA; starch synthase [EC:2.4.1.21]
K00705	4584.0	0.0	0.0	4350.0	Metabolism; Carbohydrate metabolism; 00500 Starch and sucrose metabolism [PATH:ko00500]; malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]
K00714	0.0	0.0	0.0	63.0	Environmental Information Processing; Signal transduction; 04310 Wnt signaling pathway [PATH:ko04310]; WNT8; wingless-type MMTV integration site family, member 8
K00715	109.0	0.0	0.0	92.0	Metabolism; Glycan biosynthesis and metabolism; 00514 Other types of O-glycan biosynthesis [PATH:ko00514]; B3GALT4; ganglioside galactosyltransferase [EC:2.4.1.62]
K00716	129.0	0.0	0.0	0.0	Metabolism; Glycan biosynthesis and metabolism; 00601 Glycosphingolipid biosynthesis - lacto and neolacto series [PATH:ko00601]; FUT3; galactoside 3(4)-fucosyltransferase 3 [EC:2.4.1.65]
K00717	122.0	0.0	0.0	106.0	Human Diseases; Cancers; 05202 Transcriptional misregulation in cancers [PATH:ko05202]; FUT8; glycoprotein 6-alpha-L-fucosyltransferase [EC:2.4.1.68]
K00718	2751.0	0.0	0.0	0.0	Metabolism; Glycan biosynthesis and metabolism; 00601 Glycosphingolipid biosynthesis - lacto and neolacto series [PATH:ko00601]; FUT1_2; galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69]
K00721	1720.0	0.0	0.0	0.0	Metabolism; Glycan biosynthesis and metabolism; 00510 N-Glycan biosynthesis [PATH:ko00510]; DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
K00731	0.0	18.0	21.0	0.0	Metabolism; Glycan biosynthesis and metabolism; 00512 Mucin type O-glycan biosynthesis [PATH:ko00512]; C1GALT1; glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase [EC:2.4.1.122]
K00735	734.0	782.0	904.0	699.0	Metabolism; Glycan biosynthesis and metabolism; 00514 Other types of O-glycan biosynthesis [PATH:ko00514]; B3GAT1; galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1 [EC:2.4.1.135]
K00736	346.0	0.0	0.0	340.0	Metabolism; Glycan biosynthesis and metabolism; 00510 N-Glycan biosynthesis [PATH:ko00510]; MGAT2; alpha-1,6-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.143]
K00738	313.0	0.0	0.0	325.0	Metabolism; Glycan biosynthesis and metabolism; 00510 N-Glycan biosynthesis [PATH:ko00510]; MGAT4A_B; alpha-1,3-mannosylglycoprotein beta-1,4-N-acetylglucosaminyltransferase A/B [EC:2.4.1.145]
K00739	287.0	566.0	624.0	312.0	Metabolism; Glycan biosynthesis and metabolism; 00512 Mucin type O-glycan biosynthesis [PATH:ko00512]; B3GNT6; acetylgalactosaminyl-0-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase [EC:2.4.1.147]
K00744	829.0	1965.0	2215.0	804.0	Metabolism; Glycan biosynthesis and metabolism; 00510 N-Glycan biosynthesis [PATH:ko00510]; MGAT5; alpha-1,3(6)-mannosylglycoprotein beta-1,6-N-acetyl-glucosaminyltransferase [EC:2.4.1.155]
K00747	133.0	246.0	292.0	103.0	Metabolism; Glycan biosynthesis and metabolism; 00532 Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate [PATH:ko00532]; CHPF; chondroitin polymerizing factor [EC:2.4.1.175 2.4.1.226]
K00761	2204.0	2874.0	3188.0	2117.0	Metabolism; Nucleotide metabolism; 00240 Pyrimidine metabolism [PATH:ko00240]; upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]
K00763	1296.0	1752.0	2004.0	1234.0	Metabolism; Metabolism of cofactors and vitamins; 00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]; pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:2.4.2.11]
K00764	1974.0	2090.0	2275.0	1821.0	Metabolism; Amino acid metabolism; 00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]; E2.4.2.14, purF; amidophosphoribosyltransferase [EC:2.4.2.14]
K00767	2011.0	0.0	0.0	0.0	Metabolism; Metabolism of cofactors and vitamins; 00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]; nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K00768	1182.0	0.0	0.0	0.0	Metabolism; Metabolism of cofactors and vitamins; 00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]; E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]
K00770	0.0	0.0	0.0	3.0	Metabolism; Carbohydrate metabolism; 00500 Starch and sucrose metabolism [PATH:ko00500]; E2.4.2.24; 1,4-beta-D-xylan synthase [EC:2.4.2.24]
K00781	363.0	534.0	563.0	350.0	Metabolism; Glycan biosynthesis and metabolism; 00513 Various types of N-glycan biosynthesis [PATH:ko00513]; SIAT6; N-acetyllactosaminide alpha-2,3-sialyltransferase (sialyltransferase 6) [EC:2.4.99.6]
K00789	1743.0	0.0	0.0	1699.0	Metabolism; Amino acid metabolism; 00270 Cysteine and methionine metabolism [PATH:ko00270]; E2.5.1.6, metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
K00799	0.0	0.0	0.0	188.0	Human Diseases; Cancers; 05204 Chemical carcinogenesis [PATH:ko05204]; GST, gst; glutathione S-transferase [EC:2.5.1.18]
K00811	791.0	446.0	512.0	759.0	Metabolism; Amino acid metabolism; 00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]; ASP5; aspartate aminotransferase, chloroplastic [EC:2.6.1.1]
K00813	400.0	394.0	434.0	364.0	Metabolism; Amino acid metabolism; 00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]; E2.6.1.1B, aspC; aspartate aminotransferase [EC:2.6.1.1]
K00814	456.0	405.0	436.0	462.0	Metabolism; Amino acid metabolism; 00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]; GPT, ALT; alanine transaminase [EC:2.6.1.2]
K00815	409.0	840.0	944.0	381.0	Metabolism; Amino acid metabolism; 00270 Cysteine and methionine metabolism [PATH:ko00270]; TAT; tyrosine aminotransferase [EC:2.6.1.5]
K00818	1492.0	1337.0	1586.0	1396.0	Metabolism; Amino acid metabolism; 00330 Arginine and proline metabolism [PATH:ko00330]; E2.6.1.11, argD; acetylornithine aminotransferase [EC:2.6.1.11]
K00819	1377.0	1067.0	1261.0	1328.0	Metabolism; Amino acid metabolism; 00330 Arginine and proline metabolism [PATH:ko00330]; E2.6.1.13, rocD; ornithine--oxo-acid transaminase [EC:2.6.1.13]
K00826	3008.0	1619.0	1853.0	2941.0	Metabolism; Amino acid metabolism; 00280 Valine, leucine and isoleucine degradation [PATH:ko00280]; E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K00831	1352.0	1232.0	1384.0	1287.0	Metabolism; Amino acid metabolism; 00260 Glycine, serine and threonine metabolism [PATH:ko00260]; serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]
K00833	2728.0	2436.0	2632.0	2689.0	Metabolism; Metabolism of cofactors and vitamins; 00780 Biotin metabolism [PATH:ko00780]; bioA; adenosylmethionine-8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
K00835	3072.0	2868.0	3204.0	2985.0	Metabolism; Amino acid metabolism; 00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]; avtA; valine--pyruvate aminotransferase [EC:2.6.1.66]
K00841	1158.0	1616.0	1772.0	1102.0	Metabolism; Amino acid metabolism; 00300 Lysine biosynthesis [PATH:ko00300]; patA; aminotransferase [EC:2.6.1.-]
K00849	3112.0	1875.0	2115.0	3073.0	Metabolism; Carbohydrate metabolism; 00052 Galactose metabolism [PATH:ko00052]; galK; galactokinase [EC:2.7.1.6]
K00850	2405.0	3221.0	3572.0	2241.0	Metabolism; Carbohydrate metabolism; 00010 Glycolysis / Gluconeogenesis [PATH:ko00010]; pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]
K00851	881.0	1648.0	1887.0	865.0	Metabolism; Carbohydrate metabolism; 00030 Pentose phosphate pathway [PATH:ko00030]; E2.7.1.12, gntK, idnK; gluconokinase [EC:2.7.1.12]
K00854	1165.0	0.0	0.0	1104.0	Metabolism; Carbohydrate metabolism; 00040 Pentose and glucuronate interconversions [PATH:ko00040]; E2.7.1.17; xylulokinase [EC:2.7.1.17]
K00860	116.0	0.0	0.0	127.0	Metabolism; Energy metabolism; 00920 Sulfur metabolism [PATH:ko00920]; cysC; adenylylsulfate kinase [EC:2.7.1.25]
K00864	1028.0	1319.0	1442.0	993.0	Metabolism; Lipid metabolism; 00561 Glycerolipid metabolism [PATH:ko00561]; E2.7.1.30, glpK; glycerol kinase [EC:2.7.1.30]
K00867	1263.0	1290.0	0.0	1232.0	Metabolism; Metabolism of cofactors and vitamins; 00770 Pantothenate and CoA biosynthesis [PATH:ko00770]; coaA; type I pantothenate kinase [EC:2.7.1.33]
K00869	3090.0	1109.0	1232.0	2920.0	Cellular Processes; Transport and catabolism; 04146 Peroxisome [PATH:ko04146]; E2.7.1.36, MVK, mvaK1; mevalonate kinase [EC:2.7.1.36]
K00874	1158.0	1101.0	1264.0	1084.0	Metabolism; Carbohydrate metabolism; 00030 Pentose phosphate pathway [PATH:ko00030]; kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]
K00879	5.0	0.0	0.0	0.0	Metabolism; Carbohydrate metabolism; 00051 Fructose and mannose metabolism [PATH:ko00051]; fucK; L-fuculokinase [EC:2.7.1.51]
K00889	53.0	0.0	0.0	53.0	Cellular Processes; Cell motility; 04810 Regulation of actin cytoskeleton [PATH:ko04810]; E2.7.1.68, PIP5K; 1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68]
K00892	1.0	0.0	0.0	3.0	Metabolism; Nucleotide metabolism; 00230 Purine metabolism [PATH:ko00230]; gsk; inosine kinase [EC:2.7.1.73]
K00893	0.0	5.0	5.0	0.0	Metabolism; Nucleotide metabolism; 00230 Purine metabolism [PATH:ko00230]; DCK; deoxycitidine kinase [EC:2.7.1.74]
K00894	7.0	0.0	0.0	0.0	Metabolism; Lipid metabolism; 00564 Glycerophospholipid metabolism [PATH:ko00564]; ETNK, EKI; ethanolamine kinase [EC:2.7.1.82]
K00895	1352.0	1075.0	1172.0	1358.0	Metabolism; Carbohydrate metabolism; 00051 Fructose and mannose metabolism [PATH:ko00051]; E2.7.1.90, pfk; pyrophosphate--fructose-6-phosphate 1-phosphotransferase [EC:2.7.1.90]
K00925	1401.0	0.0	0.0	0.0	Metabolism; Carbohydrate metabolism; 00620 Pyruvate metabolism [PATH:ko00620]; ackA; acetate kinase [EC:2.7.2.1]
K00927	2471.0	2053.0	2323.0	2344.0	Metabolism; Carbohydrate metabolism; 00010 Glycolysis / Gluconeogenesis [PATH:ko00010]; PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K00928	1443.0	0.0	0.0	1334.0	Metabolism; Amino acid metabolism; 00260 Glycine, serine and threonine metabolism [PATH:ko00260]; E2.7.2.4, lysC; aspartate kinase [EC:2.7.2.4]
K00930	539.0	0.0	0.0	0.0	Metabolism; Amino acid metabolism; 00330 Arginine and proline metabolism [PATH:ko00330]; argB; acetylglutamate kinase [EC:2.7.2.8]
K00937	879.0	0.0	0.0	832.0	Genetic Information Processing; Folding, sorting and degradation; 03018 RNA degradation [PATH:ko03018]; ppk; polyphosphate kinase [EC:2.7.4.1]
K00940	1819.0	2389.0	2661.0	1764.0	Metabolism; Nucleotide metabolism; 00230 Purine metabolism [PATH:ko00230]; E2.7.4.6, ndk; nucleoside-diphosphate kinase [EC:2.7.4.6]
K00948	1278.0	0.0	0.0	1236.0	Metabolism; Carbohydrate metabolism; 00030 Pentose phosphate pathway [PATH:ko00030]; PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
K00951	2929.0	2434.0	2668.0	2746.0	Metabolism; Nucleotide metabolism; 00230 Purine metabolism [PATH:ko00230]; relA; GTP pyrophosphokinase [EC:2.7.6.5]
K00957	632.0	815.0	893.0	610.0	Metabolism; Energy metabolism; 00920 Sulfur metabolism [PATH:ko00920]; cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
K00962	2720.0	2329.0	2609.0	2531.0	Genetic Information Processing; Folding, sorting and degradation; 03018 RNA degradation [PATH:ko03018]; pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
K00965	344.0	735.0	888.0	297.0	Metabolism; Carbohydrate metabolism; 00052 Galactose metabolism [PATH:ko00052]; galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]
K00969	1593.0	0.0	0.0	1499.0	Metabolism; Metabolism of cofactors and vitamins; 00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]; nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]
K00971	1122.0	0.0	0.0	0.0	Metabolism; Carbohydrate metabolism; 00051 Fructose and mannose metabolism [PATH:ko00051]; manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
K00973	1461.0	1327.0	1442.0	1339.0	Metabolism; Biosynthesis of other secondary metabolites; 00521 Streptomycin biosynthesis [PATH:ko00521]; E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
K00975	3885.0	3045.0	3421.0	3694.0	Metabolism; Carbohydrate metabolism; 00500 Starch and sucrose metabolism [PATH:ko00500]; glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
K00978	351.0	0.0	0.0	345.0	Metabolism; Carbohydrate metabolism; 00500 Starch and sucrose metabolism [PATH:ko00500]; rfbF; glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]
K00981	0.0	0.0	0.0	528.0	Environmental Information Processing; Signal transduction; 04070 Phosphatidylinositol signaling system [PATH:ko04070]; E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
K01006	3072.0	2867.0	3204.0	2990.0	Metabolism; Carbohydrate metabolism; 00620 Pyruvate metabolism [PATH:ko00620]; ppdK; pyruvate,orthophosphate dikinase [EC:2.7.9.1]
K01015	267.0	709.0	796.0	276.0	Metabolism; Energy metabolism; 00920 Sulfur metabolism [PATH:ko00920]; SULT2B1; alcohol sulfotransferase [EC:2.8.2.2]
K01027	484.0	743.0	857.0	447.0	Metabolism; Amino acid metabolism; 00280 Valine, leucine and isoleucine degradation [PATH:ko00280]; OXCT; 3-oxoacid CoA-transferase [EC:2.8.3.5]
K01041	219.0	0.0	0.0	228.0	Metabolism; Metabolism of terpenoids and polyketides; 00281 Geraniol degradation [PATH:ko00281]; E2.8.3.-;  [EC:2.8.3.-]
K01047	1846.0	799.0	881.0	1860.0	Metabolism; Lipid metabolism; 00564 Glycerophospholipid metabolism [PATH:ko00564]; PLA2G, SPLA2; secretory phospholipase A2 [EC:3.1.1.4]
K01048	622.0	0.0	345.0	634.0	Metabolism; Lipid metabolism; 00564 Glycerophospholipid metabolism [PATH:ko00564]; pldB; lysophospholipase [EC:3.1.1.5]
K01062	834.0	251.0	295.0	777.0	Metabolism; Lipid metabolism; 00565 Ether lipid metabolism [PATH:ko00565]; PAFAH; platelet-activating factor acetylhydrolase [EC:3.1.1.47]
K01066	1545.0	2316.0	2545.0	1536.0	Metabolism; Biosynthesis of other secondary metabolites; 00960 Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]; E3.1.1.-; esterase / lipase [EC:3.1.1.-]
K01068	131.0	262.0	307.0	105.0	Metabolism; Lipid metabolism; 00062 Fatty acid elongation [PATH:ko00062]; E3.1.2.2; palmitoyl-CoA hydrolase [EC:3.1.2.2]
K01071	41.0	0.0	0.0	47.0	Metabolism; Lipid metabolism; 00061 Fatty acid biosynthesis [PATH:ko00061]; E3.1.2.14; oleoyl-[acyl-carrier-protein] hydrolase [EC:3.1.2.14]
K01089	339.0	131.0	166.0	358.0	Metabolism; Amino acid metabolism; 00340 Histidine metabolism [PATH:ko00340]; hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]
K01096	14.0	0.0	0.0	0.0	Metabolism; Lipid metabolism; 00564 Glycerophospholipid metabolism [PATH:ko00564]; pgpB; phosphatidylglycerophosphatase B [EC:3.1.3.27]
K01097	116.0	0.0	0.0	102.0	Metabolism; Carbohydrate metabolism; 00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]; NANP; N-acylneuraminate-9-phosphatase [EC:3.1.3.29]
K01099	73.0	0.0	0.0	0.0	Environmental Information Processing; Signal transduction; 04070 Phosphatidylinositol signaling system [PATH:ko04070]; E3.1.3.36; phosphatidylinositol-bisphosphatase [EC:3.1.3.36]
K01100	9.0	20.0	0.0	8.0	Metabolism; Energy metabolism; 00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]; E3.1.3.37; sedoheptulose-bisphosphatase [EC:3.1.3.37]
K01107	887.0	1165.0	1382.0	853.0	Environmental Information Processing; Signal transduction; 04070 Phosphatidylinositol signaling system [PATH:ko04070]; INPP1; inositol polyphosphate 1-phosphatase [EC:3.1.3.57]
K01108	375.0	387.0	427.0	306.0	Environmental Information Processing; Signal transduction; 04070 Phosphatidylinositol signaling system [PATH:ko04070]; MTM1; phosphatidylinositol-3-phosphatase [EC:3.1.3.64]
K01119	477.0	0.0	0.0	486.0	Metabolism; Nucleotide metabolism; 00230 Purine metabolism [PATH:ko00230]; cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]
K01129	788.0	0.0	0.0	0.0	Metabolism; Nucleotide metabolism; 00230 Purine metabolism [PATH:ko00230]; dgt; dGTPase [EC:3.1.5.1]
K01130	385.0	0.0	0.0	355.0	Metabolism; Lipid metabolism; 00140 Steroid hormone biosynthesis [PATH:ko00140]; E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]
K01137	79.0	0.0	0.0	63.0	Cellular Processes; Transport and catabolism; 04142 Lysosome [PATH:ko04142]; GNS; N-acetylglucosamine-6-sulfatase [EC:3.1.6.14]
K01142	426.0	571.0	635.0	430.0	Genetic Information Processing; Replication and repair; 03410 Base excision repair [PATH:ko03410]; E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K01148	614.0	438.0	477.0	568.0	Genetic Information Processing; Folding, sorting and degradation; 03018 RNA degradation [PATH:ko03018]; PARN; poly(A)-specific ribonuclease [EC:3.1.13.4]
K01151	816.0	0.0	0.0	0.0	Genetic Information Processing; Replication and repair; 03410 Base excision repair [PATH:ko03410]; nfo; deoxyribonuclease IV [EC:3.1.21.2]
K01182	549.0	811.0	900.0	514.0	Metabolism; Carbohydrate metabolism; 00052 Galactose metabolism [PATH:ko00052]; E3.2.1.10; oligo-1,6-glucosidase [EC:3.2.1.10]
